premise,hypothesis,gold_label,heuristic,pred_full,pred_hyp_only,pred_prem_only
"To help identify solutions to this problem, Senators Fred Thompson and John Glenn, Chairman and Ranking Minority Member, respectively, of the Senate Committee on Governmental Affairs, requested that we study organizations with superior security programs to identify management practices that could benefit federal agencies.",Senators Fred Thompson requested the study to benefit federal agencies.,0,standard,0,1,1
well i think i got to agree with you there,I could not agree with you.,2,standard,2,1,1
"Also, lack of winter freezes means that mites normally killed off by the cold will survive.",They wanted to warn people to look for mites because of the mild winter.,1,standard,1,1,1
Chatterbox queried Trudeau about the Dallas Morning News quote.,Chatterbox queried Trudeau about what he said about immigrants.,1,standard,1,1,1
yeah well Rochester's like right on the shores isn't it,Rochester is right on the shores.,0,standard,0,1,1
"The Balanced Scorecard Institute is a web clearinghouse for managers to exchange information, ideas, and lessons learned in building strategic management systems using the balanced scorecard approach.",The Balanced Scorecard has recently closed due to a lack of interest.,2,standard,2,1,0
"There are no shares of a stock that might someday come back, just piles of options as worthless as those shares of Cook's American Business Alliance.",Those shares of stocks will never come back.,0,standard,0,1,1
"It was replaced in 1910 by the famous old pontoon bridge with its seafood restaurants, which served until the present bridge was opened in 1992.",The pontoon bridge had shops as well as restaurants.,1,standard,0,1,1
"Say, man, don't you know you've been given up for dead? ",You were thought to be dead!,0,standard,0,1,1
"Even us if you needed,"" said Jon.",He told them not to ask him to lift a finger.,2,standard,2,1,0
"News berates computer users for picking obvious, easily cracked passwords and chastises system administrators for ignoring basic security precautions.",News outlets do not blame users or system administrators for security breaches. ,2,standard,2,1,1
"In its submission, HCFA did not identify any other statute or executive order imposing procedural requirements relevant to the rule.",HCFA didn't identify any other executive order.,0,standard,0,1,0
"No one was there, no bones at all.",There were many bones in a pile.,2,standard,2,1,1
The bhakti movement of the Tamils brought a new warmth to the hitherto rigid Brahmanic ritual of Hinduism.,Many were sad to see the Brahmanic ritual change.,1,standard,1,1,1
"Enter the realm of shopping malls, where everything you're looking for is available without moving your car.",Everything can be found inside a shopping mall.,1,standard,0,1,0
well that's uh i agree with you there i mean he didn't have the surrounding cast that Montana had there's no doubt about that,I don't agree when you say that he didn't have as much support as Montana.,2,standard,2,1,0
"As with other types of internal controls, this is a cycle of activity, not an exercise with a defined beginning and end.","There is no clear beginning and end, it's a continuous cycle.",0,standard,0,1,0
There are many such at the present time.,There are none at all.,2,standard,2,2,1
"With their fluent Vietnamese and Mandarin, they help Tran understand her family's eligibility for Medi-Cal and food stamps, assist the 70-year-old woman in finding a place to live and advise abused women how they can stay in the country while staying away from their husbands.",Tran spoke Mandarin. ,0,standard,0,1,1
"As Ben Yagoda writes in the New York Times Book Review , somewhere along the way, Kidder must have decided not to write a book about Tommy O'Connor.",Ben Yagoda is a famous book reviewer.,1,standard,1,1,1
"It was planned in the 1820s as a symbol of Scottish national pride and designed as a mini-Parthenon, in deference to the neoclassical style popular at the time.",It was designed to look just like the White House.  ,2,standard,2,1,2
"She was 96 just turning away when she heard a piercing whistle, and the faithful Albert came running from the building to join her.",Albert was a dog that came running when he heard the whistle. ,1,standard,0,1,1
Scotland became little more than an English county.,Scotland was hardly better than an English county. ,0,standard,1,1,0
"3 Accordingly, auditors performing financial audits need to be proficient in applying the AICPA standards and guidance contained in the SASs.",Auditors must have many qualifications,1,standard,1,1,1
Scotland became little more than an English county.,Scotland was hardly better than an English county as England no longer allowed them an army.,1,standard,1,1,0
"Consider the Globe : As the respectable media have become sleazy, the Globe has become sleazier.",The media is becoming sleazy because it's trying to combat brainwashing.,1,standard,1,1,0
"He works himself into a fake froth; does some calculated, halfhearted gonzo writing; then collects a fat check.",He collects a big check for pretending to be outraged.,0,standard,1,1,1
the the Iranian borders are still open uh from what i understand understand um,From what I know the borders of Iran are still open.,0,standard,0,1,1
"Just as in ancient times, without the River Nile, Egypt could not exist.",Many Egyptians take for granted how important the nile river is.,1,standard,1,1,1
A re-created street of colonial Macau is lined with traditional Chinese shops.,"This street, formerly a colonial site, is now home to modern high-rise development.",2,standard,2,1,1
Something may be better than nothing . If trials compared low-cost therapy to the complete AZT regimen it's likely that the new regimens will prove less effective.,It is better to have little than to have none at all.,0,standard,2,1,1
it would probably be a lot more work and probably not turn out as good,"Oh that way sounds great, it could turn out even better",2,standard,2,1,1
